"TCG region",Expansion,"Card number","Card number sorting order","Card name",Rarity,"Card variant","Card language","Card condition",Note,Quantity
International,"Scarlet & Violet 151",114/165,114,Tangela,Common,Normal,English,Unspecified,,2
International,"Scarlet & Violet 151",116/165,116,Horsea,Common,Normal,English,Unspecified,,1
International,"Scarlet & Violet 151",116/165,116,Horsea,Common,"Reverse Holo",English,Unspecified,,1
International,"Scarlet & Violet 151",117/165,117,Seadra,Uncommon,Normal,English,Unspecified,,1
International,"Scarlet & Violet 151",117/165,117,Seadra,Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Scarlet & Violet 151",118/165,118,Goldeen,Common,Normal,English,Unspecified,,1
International,"Scarlet & Violet 151",118/165,118,Goldeen,Common,"Reverse Holo",English,Unspecified,,1
International,"Scarlet & Violet 151",119/165,119,Seaking,Uncommon,Normal,English,Unspecified,,1
International,"Scarlet & Violet 151",120/165,120,Staryu,Common,Normal,English,Unspecified,,3
International,"Scarlet & Violet 151",121/165,121,Starmie,Rare,"Normal Holo",English,Unspecified,,2
International,"Scarlet & Violet 151",121/165,121,Starmie,Rare,"Reverse Holo",English,Unspecified,,1
International,"Scarlet & Violet 151",123/165,123,Scyther,Uncommon,Normal,English,Unspecified,,1
International,"Scarlet & Violet 151",124/165,124,"Jynx ex","Double Rare","Normal Holo",English,Unspecified,,1
International,"Scarlet & Violet 151",125/165,125,Electabuzz,Common,Normal,English,Unspecified,,1
International,"Scarlet & Violet 151",126/165,126,Magmar,Common,Normal,English,Unspecified,,1
International,"Scarlet & Violet 151",129/165,129,Magikarp,Common,Normal,English,Unspecified,,2
International,"Scarlet & Violet 151",130/165,130,Gyarados,Rare,"Normal Holo",English,Unspecified,,1
International,"Scarlet & Violet 151",131/165,131,Lapras,Uncommon,Normal,English,Unspecified,,1
International,"Scarlet & Violet 151",134/165,134,Vaporeon,Rare,"Normal Holo",English,Unspecified,,1
International,"Scarlet & Violet 151",135/165,135,Jolteon,Rare,"Normal Holo",English,Unspecified,,1
International,"Scarlet & Violet 151",136/165,136,Flareon,Rare,"Normal Holo",English,Unspecified,,1
International,"Scarlet & Violet 151",137/165,137,Porygon,Common,Normal,English,Unspecified,,1
International,"Scarlet & Violet 151",140/165,140,Kabuto,Uncommon,Normal,English,Unspecified,,1
International,"Scarlet & Violet 151",141/165,141,Kabutops,Rare,"Normal Holo",English,Unspecified,,1
International,"Scarlet & Violet 151",142/165,142,Aerodactyl,Rare,"Reverse Holo",English,Unspecified,,1
International,"Scarlet & Violet 151",143/165,143,Snorlax,Uncommon,Normal,English,Unspecified,,1
International,"Scarlet & Violet 151",147/165,147,Dratini,Common,Normal,English,Unspecified,,1
International,"Scarlet & Violet 151",147/165,147,Dratini,Common,"Reverse Holo",English,Unspecified,,1
International,"Scarlet & Violet 151",148/165,148,Dragonair,Uncommon,Normal,English,Unspecified,,1
International,"Scarlet & Violet 151",150/165,150,Mewtwo,Rare,"Normal Holo",English,Unspecified,,1
International,"Scarlet & Violet 151",153/165,153,"Antique Helix Fossil",Common,Normal,English,Unspecified,,2
International,"Scarlet & Violet 151",154/165,154,"Antique Old Amber",Common,Normal,English,Unspecified,,1
International,"Scarlet & Violet 151",155/165,155,"Big Air Balloon",Uncommon,Normal,English,Unspecified,,2
International,"Scarlet & Violet 151",156/165,156,"Bill's Transfer",Uncommon,Normal,English,Unspecified,,1
International,"Scarlet & Violet 151",157/165,157,"Cycling Road",Uncommon,Normal,English,Unspecified,,1
International,"Scarlet & Violet 151",158/165,158,"Daisy's Help",Uncommon,Normal,English,Unspecified,,2
International,"Scarlet & Violet 151",159/165,159,"Energy Sticker",Uncommon,Normal,English,Unspecified,,2
International,"Scarlet & Violet 151",160/165,160,"Erika's Invitation",Uncommon,Normal,English,Unspecified,,2
International,"Scarlet & Violet 151",161/165,161,"Giovanni's Charisma",Uncommon,Normal,English,Unspecified,,1
International,"Scarlet & Violet 151",161/165,161,"Giovanni's Charisma",Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Scarlet & Violet 151",162/165,162,Grabber,Uncommon,Normal,English,Unspecified,,2
International,"Scarlet & Violet 151",162/165,162,Grabber,Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Scarlet & Violet 151",165/165,165,"Rigid Band",Uncommon,Normal,English,Unspecified,,2
International,"Scarlet & Violet 151",173/165,173,Pikachu,"Illustration Rare","Normal Holo",English,Unspecified,,1
International,"Scarlet & Violet 151",179/165,179,"Mr. Mime","Illustration Rare","Normal Holo",English,Unspecified,,1
International,"Obsidian Flames",001/197,1,Oddish,Common,Normal,English,Unspecified,,1
International,"Obsidian Flames",002/197,2,Gloom,Common,Normal,English,Unspecified,,1
International,"Obsidian Flames",008/197,8,Combee,Common,Normal,English,Unspecified,,1
International,"Obsidian Flames",009/197,9,Foongus,Common,Normal,English,Unspecified,,1
International,"Obsidian Flames",010/197,10,Amoonguss,Uncommon,Normal,English,Unspecified,,1
International,"Obsidian Flames",013/197,13,Rowlet,Common,Normal,English,Unspecified,,2
International,"Obsidian Flames",016/197,16,Bounsweet,Common,Normal,English,Unspecified,,1
International,"Obsidian Flames",021/197,21,Arboliva,Uncommon,Normal,English,Unspecified,,1
International,"Obsidian Flames",023/197,23,Capsakid,Common,Normal,English,Unspecified,,1
International,"Obsidian Flames",030/197,30,Entei,Rare,"Normal Holo",English,Unspecified,,1
International,"Obsidian Flames",031/197,31,Numel,Common,Normal,English,Unspecified,,1
International,"Obsidian Flames",034/197,34,Darumaka,Common,Normal,English,Unspecified,,1
International,"Obsidian Flames",036/197,36,Litwick,Common,Normal,English,Unspecified,,1
International,"Obsidian Flames",037/197,37,Lampent,Common,Normal,English,Unspecified,,1
International,"Obsidian Flames",038/197,38,Chandelure,Uncommon,Normal,English,Unspecified,,1
International,"Obsidian Flames",044/197,44,Armarouge,Uncommon,Normal,English,Unspecified,,1
International,"Obsidian Flames",046/197,46,Carvanha,Common,Normal,English,Unspecified,,1
International,"Obsidian Flames",050/197,50,Tympole,Common,Normal,English,Unspecified,,1
International,"Obsidian Flames",054/197,54,Beartic,Uncommon,Normal,English,Unspecified,,1
International,"Obsidian Flames",058/197,58,Wiglett,Common,Normal,English,Unspecified,,1
International,"Obsidian Flames",063/197,63,Magnemite,Common,Normal,English,Unspecified,,1
International,"Obsidian Flames",068/197,68,Eelektrik,Common,Normal,English,Unspecified,,1
International,"Obsidian Flames",070/197,70,Thundurus,Rare,"Normal Holo",English,Unspecified,,1
International,"Obsidian Flames",072/197,72,Toxtricity,Rare,"Normal Holo",English,Unspecified,,1
International,"Obsidian Flames",081/197,81,Clefairy,Common,Normal,English,Unspecified,,1
International,"Obsidian Flames",081/197,81,Clefairy,Common,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",083/197,83,Togepi,Common,Normal,English,Unspecified,,1
International,"Obsidian Flames",083/197,83,Togepi,Common,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",088/197,88,Granbull,Uncommon,Normal,English,Unspecified,,1
International,"Obsidian Flames",090/197,90,Spoink,Common,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",093/197,93,Solrock,Uncommon,Normal,English,Unspecified,,1
International,"Obsidian Flames",098/197,98,Polteageist,Uncommon,Normal,English,Unspecified,,1
International,"Obsidian Flames",099/197,99,Greavard,Common,Normal,English,Unspecified,,1
International,"Obsidian Flames",100/197,100,Greavard,Common,Normal,English,Unspecified,,1
International,"Obsidian Flames",105/197,105,Larvitar,Common,Normal,English,Unspecified,,1
International,"Obsidian Flames",118/197,118,Toedscool,Common,Normal,English,Unspecified,,1
International,"Obsidian Flames",132/197,132,Houndour,Common,Normal,English,Unspecified,,1
International,"Obsidian Flames",133/197,133,Houndoom,Uncommon,Normal,English,Unspecified,,2
International,"Obsidian Flames",136/197,136,Darkrai,Rare,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",139/197,139,Salandit,Common,Normal,English,Unspecified,,1
International,"Obsidian Flames",144/197,144,Bronzor,Common,Normal,English,Unspecified,,1
International,"Obsidian Flames",144/197,144,Bronzor,Common,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",157/197,157,Dratini,Common,Normal,English,Unspecified,,1
International,"Obsidian Flames",160/197,160,Altaria,Uncommon,Normal,English,Unspecified,,1
International,"Obsidian Flames",166/197,166,Eevee,Common,Normal,English,Unspecified,,1
International,"Obsidian Flames",176/197,176,Yungoos,Common,Normal,English,Unspecified,,1
International,"Obsidian Flames",181/197,181,Lechonk,Common,Normal,English,Unspecified,,1
International,"Obsidian Flames",182/197,182,Lechonk,Common,Normal,English,Unspecified,,1
International,"Obsidian Flames",185/197,185,Flamigo,Uncommon,Normal,English,Unspecified,,1
International,"Obsidian Flames",224/197,224,"Revavroom ex","Special Illustration Rare","Normal Holo",English,Unspecified,,1
International,"McDonald's Match Battle 2023",008/015,8,Kilowattrel,,Normal,English,Unspecified,,1
International,"McDonald's Match Battle 2023",013/015,13,Tandemaus,,Normal,English,Unspecified,,1
International,"Paldea Evolved",001/193,1,Hoppip,Common,Normal,English,Unspecified,,2
International,"Paldea Evolved",001/193,1,Hoppip,Common,"Reverse Holo",English,Unspecified,,1
International,"Paldea Evolved",002/193,2,Skiploom,Uncommon,Normal,English,Unspecified,,3
International,"Paldea Evolved",003/193,3,Jumpluff,Rare,"Normal Holo",English,Unspecified,,1
International,"Paldea Evolved",003/193,3,Jumpluff,Rare,"Reverse Holo",English,Unspecified,,1
International,"Paldea Evolved",004/193,4,Pineco,Common,Normal,English,Unspecified,,5
International,"Paldea Evolved",005/193,5,"Forretress ex","Double Rare","Normal Holo",English,Unspecified,,1
International,"Paldea Evolved",006/193,6,Heracross,Uncommon,Normal,English,Unspecified,,2
International,"Paldea Evolved",007/193,7,Tropius,Common,Normal,English,Unspecified,,3
International,"Paldea Evolved",007/193,7,Tropius,Common,"Reverse Holo",English,Unspecified,,3
International,"Paldea Evolved",008/193,8,Combee,Common,Normal,English,Unspecified,,5
International,"Paldea Evolved",008/193,8,Combee,Common,"Reverse Holo",English,Unspecified,,2
International,"Paldea Evolved",009/193,9,Vespiquen,Uncommon,Normal,English,Unspecified,,1
International,"Paldea Evolved",009/193,9,Vespiquen,Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Paldea Evolved",010/193,10,Snover,Common,Normal,English,Unspecified,,3
International,"Paldea Evolved",010/193,10,Snover,Common,"Reverse Holo",English,Unspecified,,2
International,"Paldea Evolved",011/193,11,Abomasnow,Rare,"Normal Holo",English,Unspecified,,2
International,"Paldea Evolved",012/193,12,Sprigatito,Common,Normal,English,Unspecified,,2
International,"Paldea Evolved",012/193,12,Sprigatito,Common,"Reverse Holo",English,Unspecified,,2
International,"Paldea Evolved",013/193,13,Sprigatito,Common,Normal,English,Unspecified,,2
International,"Paldea Evolved",014/193,14,Floragato,Uncommon,Normal,English,Unspecified,,3
International,"Paldea Evolved",016/193,16,Tarountula,Common,Normal,English,Unspecified,,3
International,"Paldea Evolved",017/193,17,Tarountula,Common,Normal,English,Unspecified,,1
International,"Paldea Evolved",018/193,18,Spidops,Uncommon,Normal,English,Unspecified,,3
International,"Paldea Evolved",019/193,19,Nymble,Common,Normal,English,Unspecified,,4
International,"Paldea Evolved",020/193,20,Nymble,Common,Normal,English,Unspecified,,2
International,"Paldea Evolved",021/193,21,Lokix,Rare,"Normal Holo",English,Unspecified,,4
International,"Paldea Evolved",022/193,22,Bramblin,Common,Normal,English,Unspecified,,4
International,"Paldea Evolved",022/193,22,Bramblin,Common,"Reverse Holo",English,Unspecified,,1
International,"Paldea Evolved",024/193,24,Brambleghast,Uncommon,Normal,English,Unspecified,,3
International,"Paldea Evolved",024/193,24,Brambleghast,Uncommon,"Reverse Holo",English,Unspecified,,2
International,"Paldea Evolved",025/193,25,Rellor,Common,Normal,English,Unspecified,,1
International,"Paldea Evolved",026/193,26,Rellor,Common,Normal,English,Unspecified,,1
International,"Paldea Evolved",027/193,27,"Wo-Chien ex","Double Rare","Normal Holo",English,Unspecified,,2
International,"Paldea Evolved",028/193,28,"Paldean Tauros",Uncommon,Normal,English,Unspecified,,1
International,"Paldea Evolved",028/193,28,"Paldean Tauros",Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Paldea Evolved",029/193,29,Fletchinder,Uncommon,Normal,English,Unspecified,,3
International,"Paldea Evolved",030/193,30,Talonflame,Uncommon,Normal,English,Unspecified,,2
International,"Paldea Evolved",030/193,30,Talonflame,Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Paldea Evolved",031/193,31,Litleo,Common,Normal,English,Unspecified,,4
International,"Paldea Evolved",031/193,31,Litleo,Common,"Reverse Holo",English,Unspecified,,2
International,"Paldea Evolved",032/193,32,Pyroar,Uncommon,Normal,English,Unspecified,,3
International,"Paldea Evolved",033/193,33,Oricorio,Rare,"Normal Holo",English,Unspecified,,2
International,"Paldea Evolved",033/193,33,Oricorio,Rare,"Reverse Holo",English,Unspecified,,1
International,"Paldea Evolved",034/193,34,Fuecoco,Common,Normal,English,Unspecified,,2
International,"Paldea Evolved",034/193,34,Fuecoco,Common,"Reverse Holo",English,Unspecified,,1
International,"Paldea Evolved",035/193,35,Fuecoco,Common,"Reverse Holo",English,Unspecified,,1
International,"Paldea Evolved",036/193,36,Crocalor,Uncommon,Normal,English,Unspecified,,3
International,"Paldea Evolved",038/193,38,Charcadet,Common,Normal,English,Unspecified,,2
International,"Paldea Evolved",039/193,39,Charcadet,Common,Normal,English,Unspecified,,1
International,"Paldea Evolved",040/193,40,"Chi-Yu ex","Double Rare","Normal Holo",English,Unspecified,,1
International,"Paldea Evolved",041/193,41,"Paldean Tauros",Uncommon,Normal,English,Unspecified,,1
International,"Paldea Evolved",042/193,42,Magikarp,Common,Normal,English,Unspecified,,5
International,"Paldea Evolved",042/193,42,Magikarp,Common,"Reverse Holo",English,Unspecified,,1
International,"Paldea Evolved",043/193,43,Gyarados,Rare,"Normal Holo",English,Unspecified,,3
International,"Paldea Evolved",043/193,43,Gyarados,Rare,"Reverse Holo",English,Unspecified,,1
International,"Paldea Evolved",044/193,44,Marill,Common,Normal,English,Unspecified,,4
International,"Paldea Evolved",044/193,44,Marill,Common,"Reverse Holo",English,Unspecified,,2
International,"Paldea Evolved",045/193,45,Azumarill,Uncommon,Normal,English,Unspecified,,3
International,"Paldea Evolved",046/193,46,Delibird,Common,Normal,English,Unspecified,,3
International,"Paldea Evolved",046/193,46,Delibird,Common,"Reverse Holo",English,Unspecified,,2
International,"Paldea Evolved",047/193,47,Luvdisc,Common,Normal,English,Unspecified,,4
International,"Paldea Evolved",048/193,48,Eiscue,Uncommon,Normal,English,Unspecified,,1
International,"Paldea Evolved",049/193,49,Quaxly,Common,Normal,English,Unspecified,,1
International,"Paldea Evolved",050/193,50,Quaxly,Common,Normal,English,Unspecified,,2
International,"Paldea Evolved",050/193,50,Quaxly,Common,"Reverse Holo",English,Unspecified,,1
International,"Paldea Evolved",051/193,51,Quaxwell,Uncommon,Normal,English,Unspecified,,2
International,"Paldea Evolved",052/193,52,"Quaquaval ex","Double Rare","Normal Holo",English,Unspecified,,1
International,"Paldea Evolved",053/193,53,Cetoddle,Common,Normal,English,Unspecified,,1
International,"Paldea Evolved",054/193,54,Cetoddle,Common,Normal,English,Unspecified,,1
International,"Paldea Evolved",054/193,54,Cetoddle,Common,"Reverse Holo",English,Unspecified,,1
International,"Paldea Evolved",055/193,55,Cetitan,Uncommon,Normal,English,Unspecified,,2
International,"Paldea Evolved",055/193,55,Cetitan,Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Paldea Evolved",056/193,56,Veluza,Rare,"Normal Holo",English,Unspecified,,2
International,"Paldea Evolved",057/193,57,Frigibax,Common,Normal,English,Unspecified,,1
International,"Paldea Evolved",057/193,57,Frigibax,Common,"Reverse Holo",English,Unspecified,,1
